userName,date,goodsNo,userSexMen,userSexWomen,userHeight,userWeight,goodsSize,reviewContent,reviewImg,reviewStyle,size,bright,color,thickness,weightness,touch,helpNo,styleLikeNo
신혁아빠,2021.12.10,1854458,0,1, 164cm, 64kg,4,['보이는것과 비슷합니다. 편하게 입기 좋은것 같아요'],,0,2,2,2,0,0,0,0,0
쁘나야,2021.11.09,1854458,0,1, 163cm, 47kg,6,['재질도 좋아서 재구매 했어요.보플이 안생겨서 좋아요~'],,0,2,2,1,0,0,0,0,0
쁘나야,2021.10.06,1854458,0,1, 163cm, 47kg,6,"['평소에 롱티로 필라테스에도 입으려고 구매했어요.세탁도 편하고 보플도 안생겨 실용적이네요. 신축성있어서', <br/>, '활동하기도 좋아요~~']",,0,1,2,1,0,0,0,0,0
쁘나야,2021.11.09,1854458,0,1, 163cm, 47kg,6,['전에 주문해서 입었는데 주머니도 깊고 세탁후 변형도 전혀 없어서 큰사이즈 재주문했어요. 배송도 빠르고 역시 좋아요~가격도 최고입니다!!!'],https://image.msscdn.net/data/estimate/1854458_0/gallery_618a1c3ead991.jpg.view,0,2,2,1,0,0,0,0,0
쁘나야,2021.10.06,1854458,0,1, 163cm, 47kg,6,['세탁한후 건조중인데도 사이즈 변형없고 물빠짐도 없고 좋네요~'],https://image.msscdn.net/data/estimate/1854458_0/gallery_615d4fae5c061.jpg.view,0,1,2,1,0,0,0,0,0
도롱도롱도롱뇽,2021.10.25,1492019,0,1, 161cm, 50kg,HARBORGRAY/FREE,['색감이랑 핏 너무 예뻐요 단순한데 예뻐서 넘 맘에드라요'],,0,2,2,2,0,0,0,0,0
쩡단,2020.10.20,1602454,0,1, 170cm, 54kg,그레이/FREE,"['첨에는 옷에 먼지 묻은 건줄 알았는데 원래 색감이 그런거더라구요 ㅋㅋ 옷 겉에 시트 씌워져서 와서 좋았어요', <br/>, '근데 옷은 말라야 모델핏 나올 거 같아요ㅠㅠ 약간 부해보여요ㅠ']",https://image.msscdn.net/data/estimate/1602454_0/gallery_5f8ed524a2c5d.jpg.view,0,2,3,3,0,0,0,0,0
기마혀,2022.03.12,2153844,0,1, 152cm, 42kg,OS,['옷은 이쁜데 한 번 빨앗더니 다 쪼글아들어서 너무 짧아져버렸어요...'],https://image.msscdn.net/data/estimate/2153844_0/gallery_622ba1123bfea.jpg.view,1,2,2,2,0,0,0,0,0
뉴비_884d421f,2022.03.05,2153844,0,1, 168cm, 55kg,OS,"['작년에 구매한 니트원피스랑 함께 매치했는데 정말 너무 예뻐요!! 같은브랜드라 핏감이 비슷해서 더 그런듯 합니다', <br/>, '날이 풀리면 단독으로도 입고싶어요~!!']",https://image.msscdn.net/data/estimate/2153844_0/gallery_622224f973c19.jpg.view,1,2,2,2,0,0,0,0,0
요나피쑤,2022.03.01,2153844,0,1, 166cm, 48kg,OS,['저한텐 많이 짧았고요 (만세하면 속바지 보일 정도;) 재질 얇고 주름 잘 집니다 아빠가 다리미 15분 정도 하다가 욕하셨어요ㅋㅋ.. 그렇게 당일 아침에 다리고 12시쯤 사진 찍은 게 저 정도 주름입니다 저녁에 동생이 주름 미쳤다고 말했어요ㅋㅋㅠ 다시는 안 입을 듯 중고에 팔 거임여…'],https://image.msscdn.net/data/estimate/2153844_0/gallery_621ce2fb18d1b.jpg.view,1,2,2,2,0,0,0,0,0
라후회,2022.02.23,2153844,0,1, 162cm, 52kg,OS,['개짧은데 4만원 후반에 사서 휘뚜르마뚜르 잘 입고 다닐게요 뒤에 리본 디테일이 이쁜데 넘 짧아서 단독으로 입기는 부담스러워요ㅜㅜ 구김이 잘 가고 치마 아래가 계속 접히는데 그냥 싸서 막 입기 좋아요'],https://image.msscdn.net/data/estimate/2153844_0/gallery_6214fc7cd73ae.jpg.view,1,2,1,1,0,0,0,0,0
locall,2022.02.20,2153844,0,1, 162cm, 48kg,OS,"['정면 핏이 사알짝 애매하네요 치마가 플레어도 에이라인도 아닌 것이.. 이게 맞나 싶어요 사진찍을땐 최대한 예쁘게 펼쳐서 찍어봤습니당 끈 제 맘대로 묶어서 허리 딱 잡아줄 수 있고 길이도 좋아요 옆이나 뒤에서 보면 짱 예뿜!', <br/>, '니트조끼랑 입으려구 했는데 고거는 안어울리고 단독으로 입는게 훨씬 이쁘네욤']",https://image.msscdn.net/data/estimate/2153844_0/gallery_6211ec09584a7.jpg.view,1,2,2,2,0,0,0,0,0
마라뵤,2022.02.19,2153844,0,1, 155cm, 45kg,OS,['키가 작아서 생각보다 길이가 길었어요. 꼭 잘 다려입어야할 것 같아요 디자인이랑 핏 예뻐서 만족합니당'],https://image.msscdn.net/data/estimate/2153844_0/gallery_621068b8431f8.jpg.view,1,1,2,2,0,0,0,0,0
구구뀽,2022.02.08,2153844,0,1, 163cm, 55kg,OS,['완전 햐양~~색에 핏도 너무 이뻐요!! 길이도 생각보다 짧지 않아서 만족했습니당 처음에 되게 빳빳하게 오는데 한 번 입고는 다림질 해야할 거 같긴 해여'],https://image.msscdn.net/data/estimate/2153844_0/gallery_62016e2f57f9a.jpg.view,1,2,1,1,0,0,0,0,0
๑하나두๑,2022.02.04,2153844,0,1, 164cm, 50kg,OS,['단독으로 입어도 좋지만 니트조끼랑 같이 입으면 더 예쁜 것 같아요!'],https://image.msscdn.net/data/estimate/2153844_0/gallery_61fbf6299e84f.jpg.view,1,2,2,2,0,0,0,0,0
십이지내장탕,2022.01.12,2153844,0,1, 160cm, 50kg,OS,['무난하게 매치해서 입기 좋아요. 어디에든  잘어울립니다.'],https://image.msscdn.net/data/estimate/2153844_0/gallery_61de92dfb5016.jpg.view,1,2,2,2,0,0,0,0,0
징니짠,2022.01.05,2153844,0,1, 159cm, 45kg,OS,['제 키 기준 그렇게 짧지도 않은 것 같고 예뻐요! 근데 생각보다 많이 비쳐서 이너는 필수 ..'],https://image.msscdn.net/data/estimate/2153844_0/gallery_61d58b43978f3.jpg.view,1,2,2,2,0,0,0,0,0
Vienna!,2021.12.18,2153844,0,1, 163cm, 50kg,OS,['셔츠원피스는 처음인데 캐주얼하고 옷 전체적인 핏이 좋습니다'],https://image.msscdn.net/data/estimate/2153844_0/gallery_61bd5e598ec6b.jpg.view,1,2,2,2,0,0,0,0,0
여니링링s2,2021.12.07,2153844,0,1, 163cm, 43kg,OS,['한여름 한겨울 빼곤 이거만 입어도 될 정도로 너무 예쁘고 좋아요'],https://image.msscdn.net/data/estimate/2153844_0/gallery_61aedc02b8013.jpg.view,1,2,1,1,0,0,0,0,0
요다어,2021.12.06,2153844,0,1, 159cm, 51kg,OS,['길이도 적당하고 뒤에 끈이 있어서 허리도 조일 수 있고 너무 이뻐요 ㅎㅎ'],https://image.msscdn.net/data/estimate/2153844_0/gallery_61ad9ca232a2c.jpg.view,1,2,1,1,0,0,0,0,0
순두양,2021.11.21,2153844,0,1, 158cm, 50kg,OS,['뒤에 끈이있어 허리조절가능한게 좋음 예쁘긴 예쁜데 좀 비치고 160 이상인 분들은 짧을 것 같아여'],https://image.msscdn.net/data/estimate/2153844_0/gallery_61990da851c0f.jpg.view,1,2,1,1,0,0,0,0,0
녹차롤케익,2021.11.11,2153844,0,1, 153cm, 47kg,OS,"['진짜 예뻐요;; 키가 작아서 너무 크거나 길면 어쩌지 했는데, 허리 끈으로 크기도 맞출 수 있고 길이도 생각보다 많이 안 길어서 좋습니다. 검정색 살까 고민하다가 니트 조끼랑 같이 입으려고 흰색 샀는데 검은색도 살까봐요 진짜 존예•• 근데 첨에 식초냄새 좀 심하고 구김이 좀 있긴 합니다 벗 아돈케어••']",https://image.msscdn.net/data/estimate/2153844_0/gallery_618c79aa789cc.jpg.view,1,2,1,1,0,0,0,0,0
Mandy망디,2021.11.07,2153844,0,1, 168cm, 55kg,OS,['진짜 너무너무 예뻐요..ㅠㅠ♥️ 아쉬운점은 잘 구겨집니당..! 하지만 핏 퍼펙 디자인도 퍼펙 최고..'],https://image.msscdn.net/data/estimate/2153844_0/gallery_6186b25640dba.jpg.view,1,2,1,1,0,0,0,0,0
아씨어쩌라고오,2021.11.04,2153844,0,1, 155cm, 45kg,OS,['아주아주 맘에 듭니다용 원피스 뒤에 코르셋으로 허리를 조일 수 있는게 맘에 들어요 라인이 예뻐보인 ㄴ 디자인이에요 한가지 단점이라면 검정스타킹이나 검정속바지입으면 비쳐요 단독으로 입는 것 보다는 오버핏 니트나 니트조끼랑 코디해서 입는게 더 이쁜거같아요 ! 제가 키가 155로 되게 작은데 키크신 뷴들은 원피스만 달랑 입기엔 짧을 수 있어요'],https://image.msscdn.net/data/estimate/2153844_0/gallery_6183c6f7d681d.jpg.view,1,2,2,2,0,0,0,0,0
핸88,2021.10.28,2153844,0,1, 163cm, 53kg,OS,['진짜 너무너무너무 예뻐요 꼭 사세요 비치는 건 좀 있지만 그랴도 넘 예뻐요 꼭 사셈 다들'],https://image.msscdn.net/data/estimate/2153844_0/gallery_617a5372439ac.jpg.view,1,2,2,2,0,0,0,0,0
잉주잉,2021.10.23,2153844,0,1, 164cm, 54kg,OS,['생각보다 짧고 비쳐요.. 아우터 필수인듯..ㅠㅠ 그래도 예뻐요'],https://image.msscdn.net/data/estimate/2153844_0/gallery_6173df9a1b186.jpg.view,1,3,2,2,0,0,0,0,0
뉴비_bfb56b5e,2021.10.21,2153844,0,1, 165cm, 55kg,OS,"['진짜 개열받아요 제가 조심성이 없는것도 있지만 진심 걸을때마다 기어올라가서 오늘 하루 입고 다니면서 치마 올라갔다고 알려주신 분만 세분이었어요ㅠㅠ 민망하고 계속 너무 신경쓰여서 웨딩드레스 잡듯 잡고 다녔습니다 .. 길이도 짧은 편이니 조심성 없는 분은 더 고민해보시는게 좋을듯,, 옷 디자인 자체는 생각했던대로고 나쁘지 않습니다.']",https://image.msscdn.net/data/estimate/2153844_0/gallery_61717263be755.jpg.view,1,2,2,2,0,0,0,0,0
수아최고,2022.03.13,2153844,0,1, 161cm, 54kg,OS,['옷 자체는 너무너무 이쁜데 살짝 비치는 감이 있어요'],,0,2,1,1,0,0,0,0,0
유지디니닌ㄴ,2022.03.13,2153844,0,1, 158cm, 52kg,OS,['몸매가 드러나는 상품입니다. 생각보다 재질이 얇아요!'],,0,2,2,2,0,0,0,0,0
too5717,2022.03.11,2153844,0,1, 168cm, 45kg,OS,['진짜 너무 이뻐요. 키가 큰 편이라 길이 걱정했는데 딱 예쁜 길이감 ㅜㅜ 날씨 풀리면 입으려구요. 다만 구김이 잘 가서 다림질을 열심히 해야돼요.'],,0,2,2,2,0,0,0,0,0
류히왕,2022.03.10,2153844,0,1, 162cm, 49kg,OS,['골반이 좀 없어보이는 핏이긴 한데 나쁘지 않아요 괜찮아요'],,0,2,2,2,0,0,0,0,0
kkk3333,2022.03.06,2153844,0,1, 163cm, 52kg,OS,['고민 진짜 많이 하다가 구매했는데 기대이상입니다'],,0,2,2,2,0,0,0,0,0
뉴비_884d421f,2022.03.05,2153844,0,1, 168cm, 55kg,OS,['너무 예뻐요! 핏도 여성스럽고 말라보이는 느낌이고 배는 안보이고 허리라인은 잘보여서 예뻐용'],,0,2,2,2,0,0,0,0,0
덥다더,2022.03.04,2153844,0,1, 167cm, 47kg,OS,['ㅠㅠ 사지 마세요 한번 빨면 그냥 완전 짝아져요 다림질도 엄청 오래해야 해요.. 면이 별로..'],,0,2,2,2,0,0,0,0,0
카피츄,2022.03.03,2153844,0,1, 158cm, 45kg,OS,"['뒤에 포인트 예뻐요', <br/>, '아이보리 말고 새하얀 색입니다', <br/>, '158 기준 적당한 길이']",,0,2,2,2,0,0,0,0,0
뉴비_0c46c9207ae4,2022.02.26,2153844,0,1, 160cm, 55kg,OS,"['셔츠 원피스인데요', <br/>, '약간 짧아서 그냥 입기는 불편할 것 같아요', <br/>, '살짝 비칩니다']",,0,2,2,1,0,0,0,0,0
뉴비_90312f1431a0,2022.02.25,2153844,0,1, 166cm, 54kg,OS,['아 이뽀 보면서 느꼈습니다 허리부분이 특히 마음에 들어요'],,0,2,2,2,0,0,0,0,0
수주마암,2022.02.23,2153844,0,1, 170cm, 59kg,OS,"['키가커서 좀 짧은감이 잇지만 픽은 만족스럽네요', <br/>, '날씬해보여요']",,0,2,1,1,0,0,0,0,0
졸려졸려졸려워,2022.02.23,2153844,0,1, 167cm, 53kg,OS,['너무 길지 않고 적당한 길이에요 허리에 끈이 있어 연출에 좋네요'],,0,2,2,2,0,0,0,0,0
라후회,2022.02.23,2153844,0,1, 162cm, 52kg,OS,['옷이 우선 짧아요 그리고 완전 여쿨색이에요 완전 새하얀 화이트.. 구김 많은거 빼면 ㄱㅊ앙ㅎ'],,0,2,1,1,0,0,0,0,0
홁,2022.02.22,2153844,0,1, 168cm, 50kg,OS,['기장이 짧아서 살짝 애매한데 입기에는 문제없어요'],,0,2,2,2,0,0,0,0,0
locall,2022.02.20,2153844,0,1, 162cm, 48kg,OS,"['예뻐용 근데 정면 핏이 사알짝 애매하네요 옆이나 뒤에서 보면 짱 이쁜데 정면에서 보면 치마가 플레어도 에이라인도 아닌 것이.. 이게 맞나 싶어요', <br/>, '그래두 이쁩니다 끈 제 맘대로 묶어서 허리 잘 잡아줄 수 있고 길이도 좋아요', <br/>, '니트조끼랑 입으려구 했는데 안어울리고 단독으로 입는게 훨씬 이쁘네용']",,0,2,2,2,0,0,0,0,0
뉴비_1306ee3ffe18,2022.02.20,2153844,0,1, 163cm, 56kg,OS,['길이도 적당하고 깔끔하게 맞아떨어지는 옷이에요.'],,0,2,1,1,0,0,0,0,0
옷옷옷ㅇ구구구,2022.02.19,2153844,0,1, 163cm, 48kg,OS,['길이도 적당하고 핏도 예쁘고 날씬하게 보입니다'],,0,2,2,1,0,0,0,0,0
한겨울에도 반팔입는 박우진,2022.02.18,2153844,0,1, 155cm, 50kg,OS,['얇은 편이라 비칠 거 같음 그리고 제 키가 작아서 기장은 적당했어요'],,0,2,2,1,0,0,0,0,0
말랑콩떡아기고영희,2022.02.18,2153844,0,1, 155cm, 53kg,OS,['155cm 기준으로 무릎이랑 엉덩이 중간 즈음까지 와서 부담스럽지 않아요! 사진보다 실물이 더 예뻐요 배송 오자마자 입고 싶었는데 날씨가 추워져서… 한겨울 아니면 사계절 내내 즐겨입을 것 같아요'],,0,2,1,1,0,0,0,0,0
Sdfghjaw,2022.02.17,2153844,0,1, 158cm, 49kg,OS,['제 키에 길이가 길지도 짧지도 않고 딱 적당합니당'],,0,2,2,2,0,0,0,0,0
않이이,2022.02.15,2153844,0,1, 156cm, 40kg,OS,['제 키에는 사이즈 맞았어요 무난하게 예뻐요 니트조끼랑 입으려구요'],,0,2,2,1,0,0,0,0,0
뉴비_648a4992,2022.02.15,2153844,0,1, 162cm, 60kg,OS,"['이뻐요 기장은 짧아보이고 짧아요 조심해야할듯', <br/>, '속에 이너 필수입니다']",,0,2,1,1,0,0,0,0,0
거ㅈ1좌,2022.02.13,2153844,0,1, 156cm, 48kg,OS,"['조금 얇긴한데, 그래도 이쁘고 좋아요ㅎㅎ 뒷 부분이 넘 예쁩니당...']",,0,2,2,2,0,0,0,0,0
이채원이다,2022.02.12,2153844,0,1, 160cm, 46kg,OS,"['여름부터 사구싶엇는데 세일하는거 보다가', <br/>, '이제 샀어용 넘 이뻐여']",,0,2,2,2,0,0,0,0,0
멤버_f66cce4110bf,2022.02.08,2153844,0,1, 164cm, 54kg,OS,"['레이어드 해서 입는 것 보다 단독으로 입는게 훨씬 예쁜거같아요!!! 기장도 딱 좋구 너무 예뻐요!', <br/>, '힙이 있으신 분들한테는 조금 짧을수 있어요']",,0,2,1,1,0,0,0,0,0
나영인데용,2022.02.06,2153844,0,1, 159cm, 53kg,OS,['정말 이쁜데 치마가 너무 잘 접히고 잘 구겨져요ㅠㅠ 앉았다 일어나서 정리 안 하면 속바지 보일 정도로 구겨지고 접혀서 좀 아쉬워요ㅠ 그리고 얇으니까 아우터 따듯한 거 입으세요~~'],,0,3,2,2,0,0,0,0,0
Zžažng,2022.02.04,2153844,0,1, 161cm, 48kg,OS,['뒤에 끈 포인트가 너무 예뻐요 소매 한번 올려서 입으면 더 이뻐요 그리고 비침이 좀 있긴하네요'],,0,2,2,2,0,0,0,0,0
후니0812,2022.01.31,2153844,1,0, 176cm, 70kg,OS,"['생각보다 핏이 좋고 프리하게 입기 좋아요.', <br/>, '지금 시기에 입기 딱 좋아요']",,0,2,2,2,0,0,0,0,0
뉴비_9e5bfffb,2022.01.20,2153844,0,1, 158cm, 40kg,OS,"['길지도 작지도 않고 사이즈 딱 적당해요', <br/>, '얇아서 봄이나 가을에 입기 좋아요']",,0,2,1,1,0,0,0,0,0
쀼뀨야야,2022.01.11,2153844,0,1, 165cm, 52kg,OS,['생각보다 핏이 더 예뻐요! 근데 많이 비쳐서 이너 필수입니다'],,0,2,2,2,0,0,0,0,0
이채소7,2022.01.08,2153844,0,1, 160cm, 50kg,OS,['비침이 있고요 생각보다 길이가 짧아요 그래도 마음에 들어요'],,0,2,2,2,0,0,0,0,0
징니짠,2022.01.05,2153844,0,1, 159cm, 45kg,OS,['제 키 기준 그렇게 짧지도 않은 것 같고 예뻐요! 근데 생각보다 많이 비쳐서 이너는 필수 ..'],,0,2,2,2,0,0,0,0,0
고객취소,2022.01.03,2153844,0,1, 158cm, 45kg,OS,['너무 예쁜데 살짝 크기가 넉넉해요! 아직은 추워서 못입고 나중에 봄에 입으려고요!'],,0,2,2,2,0,0,0,0,0
Lemmonny,2021.12.30,2153844,0,1, 155cm, 55kg,OS,['크기도 괜찮고 허리 조절 가능해서 좋아요 제 키에는 길이가 적당해요'],,0,2,1,2,0,0,0,0,0
레레토끼,2021.12.29,2153844,0,1, 158cm, 44kg,OS,['생각했던 것보다 더 핏이 예뻐서 마음에 들었어요! 많이 비칠까봐 걱정했는데 그것도 괜찮았고요'],,0,2,1,2,0,0,0,0,0
나는야채원,2021.12.26,2153844,0,1, 160cm, 42kg,OS,['너무 예쁘고 여기저기에 매치하기 편해서 조아요'],,0,2,2,2,0,0,0,0,0
쀼셔쀼셔,2021.12.18,2153844,0,1, 165cm, 54kg,OS,['짧긴 진짜 짧아요 저보다 크신 분들에겐 비추입니다. 저랑 키 비슷하신 분들은 짧은 치마 좋아하시는 분들께만 추천드려요'],,0,2,2,2,0,0,0,0,0
Vienna!,2021.12.18,2153844,0,1, 163cm, 50kg,OS,['목이 긴 여성분들은 훨씬 더 잘 어울릴거같습니다'],,0,2,2,2,0,0,0,0,0
신망초,2021.12.16,2153844,0,1, 164cm, 48kg,OS,['예쁨 근데 좀 비침 길이도 별로 안 짧음 주름이 잘 짐'],,0,2,2,2,0,0,0,0,0
유자민,2021.12.15,2153844,0,1, 162cm, 47kg,OS,['레이어드해입기에는 약간 짧긴한데 이쁩니다 구김 잘가는편임 애매하게 누리끼리한 색감 아니어서 좋음 ㅎ'],,0,2,2,2,0,0,0,0,0
편택,2021.12.12,2153844,0,1, 162cm, 51kg,OS,['뒤에 달린 스트랩이 포인트!! 아직 입지는 않았는데 재질도 조아요'],,0,2,2,2,0,0,0,0,0
또모다치,2021.12.11,2153844,0,1, 165cm, 52kg,OS,"['뒷부분이 너무 예쁜 셔츠원피스에요! 많이 짧지도 않고 적당한 기장에 살짝 비쳐서 이너는 입어야할것같아요! 근데 너무 예뻐서 용서됨,,,❤️']",,0,2,2,2,0,0,0,0,0
여니링링s2,2021.12.07,2153844,0,1, 163cm, 43kg,OS,['한여름 한겨울 빼곤 이거만 입어도 될 정도로 너무 예쁘고 좋아요'],,0,2,1,1,0,0,0,0,0
요다어,2021.12.06,2153844,0,1, 159cm, 51kg,OS,['길이도 적당하고 뒤에 끈이 있어서 허리도 조일 수 있고 너무 이뻐요 ㅎㅎ'],,0,2,1,1,0,0,0,0,0
사고싶은데지갑이나를말려,2021.12.05,2153844,0,1, 160cm, 52kg,OS,['완전 맘에 들어용 카라가 넘 이뻐서 윗 단추까지 꼭 잠그는게 이뻐유'],,0,2,2,2,0,0,0,0,0
xiaom,2021.12.05,2153844,0,1, 169cm, 51kg,OS,['제가 키가 커서 조금 짧지만 그래도 예뻐요 질도 괜찮아요'],,0,2,2,2,0,0,0,0,0
경영은맥락,2021.12.03,2153844,0,1, 161cm, 41kg,OS,['예뻐요! 근데 제가 느끼기엔 길이가 살짝 애매하다 싶어서 좀 줄였어요 지금은 추워서 못입지만 내년에 또 잘 입겠습니다~.~'],,0,2,2,2,0,0,0,0,0
아씨어쩌라고오,2021.12.03,2153844,0,1, 155cm, 45kg,OS,['아주아주 맘에 듭니다용 원피스 뒤에 코르셋으로 허리를 조일 수 있는게 맘에 들어요 라인이 예뻐보인 ㄴ 디자인이에요 한가지 단점이라면 검정스타킹이나 검정속바지입으면 비쳐요 단독으로 입는 것 보다는 오버핏 니트나 니트조끼랑 코디해서 입는게 더 이쁜거같아요 ! 제가 키가 155로 되게 작은데 키크신 뷴들은 원피스만 달랑 입기엔 짧을 수 있어요'],,0,2,2,2,0,0,0,0,0
jade_000,2021.12.03,2153844,0,1, 159cm, 45kg,OS,['뒤에 끈으로 허리부분을 조일 수 있어서 핏이 정말 예뻐요. 다만 단추나 끈에 붙어있는 실이 삐져나오는 등 마감처리가 좋진 않아요.'],,0,2,2,2,0,0,0,0,0
레몬라임옐로,2021.11.26,2153844,0,1, 165cm, 45kg,OS,['별 기대 안했는데 쁘고 깔끔하고 단정하면서도 트렌디해서 너무 마음에 들어요 허리 잡아주는것도 너무 제 스타일'],,0,2,2,2,0,0,0,0,0
๑하나두๑,2021.11.24,2153844,0,1, 164cm, 50kg,OS,['흔한 셔츠 원피스가 아니라 뒤에 선으로 묶을 수 있는 포인트가 있어서 훨씬 예쁜 것 같아요'],,0,2,2,2,0,0,0,0,0
아마빙,2021.11.23,2153844,0,1, 160cm, 55kg,OS,"['진짜짧음  키161인데 엄청짧아요', <br/>, '아마제가 바스트가좀있는펀이라 더그런거같은데 키가작은편인데도 진짜 아슬아슬...165넘어가면 못입을듯']",,0,3,1,2,0,0,0,0,0
뉴비_da0cbc2f,2021.11.20,2153844,0,1, 160cm, 50kg,OS,['목이 긴 분들이 입어야 더 예쁠 것 같아요 뒤에 끈 묶기가 조금 어려워요! 디자인 자체는 유니크 하면서 예쁩니다'],,0,2,2,2,0,0,0,0,0
쁘레사,2021.11.13,2153844,0,1, 159cm, 48kg,OS,"['백 아일렛 포인트가 예쁜 셔츠 원피스입니다.', <br/>, '길이도 생각보다 짧진 않지만 속치마나 반바지 안에 입는게 좋을 것 같아요.']",,0,2,2,2,0,0,0,0,0
비냉이,2021.11.12,2153844,0,1, 163cm, 47kg,OS,['가디건에 받쳐입으려고 산건데 너무 이뻐요! 잘 입을 것 같아요 ㅎㅎ'],,0,2,2,2,0,0,0,0,0
뉴비_5db520ce,2021.11.12,2153844,0,1, 160cm, 50kg,OS,['너무 짧아요.. 제가 키가 작은 편임에도 너무 짧아요 팔 조금만 움직여도 속옷 보일까봐 움직이지도 못 해요..ㅎ'],,0,3,2,2,0,0,0,0,0
25qwe,2021.11.11,2153844,0,1, 163cm, 45kg,OS,['팔부분이 떠서 슬림해보이진 않지만.. 셔츠원피스 갖고싶어서 샀어욥'],,0,2,2,2,0,0,0,0,0
십이지내장탕,2021.11.11,2153844,0,1, 160cm, 50kg,OS,['색깔이 진한 속옷은 비칠수도 있는데 연한색속옷은 안비치고 딱 가을 봄에 입기 좋아요'],,0,2,2,2,0,0,0,0,0
녹차롤케익,2021.11.11,2153844,0,1, 153cm, 47kg,OS,"['진짜 예뻐요;; 키가 작아서 너무 크거나 길면 어쩌지 했는데, 허리 끈으로 크기도 맞출 수 있고 길이도 생각보다 많이 안 길어서 좋습니다. 검정색 살까 고민하다가 니트 조끼랑 같이 입으려고 흰색 샀는데 검은색도 살까봐요 진짜 존예•• 근데 첨에 식초냄새 좀 심하고 구김이 좀 있긴 합니다 벗 아돈케어••']",,0,2,1,1,0,0,0,0,0
뉴비_9889b3be,2021.11.09,2153844,0,1, 158cm, 46kg,OS,['예뻐요! 다른거 셔츠원피스 샀다가 반품하고 이걸루 샀은데 맘에듭니다'],,0,2,2,2,0,0,0,0,0
l0w_pi2,2021.11.09,2153844,0,1, 154cm, 45kg,OS,['진짜 엄청 잘 비치지만 … 이쁘니까 감안할 수 있어요 ㅠ 얇아서 더 추워지면 못 입을 것 같아요'],,0,2,2,2,0,0,0,0,0
Gkdms00,2021.11.08,2153844,0,1, 158cm, 46kg,OS,['예뻐요 ㅎㅎ 뒤에 끈이 있어서 더 잘 잡아주고 이쁜 거 같아요 ㅎㅎ 만족스러운 구매였어용 :)'],,0,2,2,2,0,0,0,0,0
지욧이,2021.11.07,2153844,0,1, 160cm, 50kg,OS,['잘 구겨지는 게 아쉽긴 한데 너무 이뻐서 좋습니당'],,0,2,2,2,0,0,0,0,0
쑤쨔,2021.11.05,2153844,0,1, 165cm, 59kg,OS,"['옷은 이쁜데 얇아서 치마가 자꾸 올라감', <br/>, '올라가도 느낌도 안나서 진짜 조심해야 할거같음', <br/>, '생각보다 짧음 165 속바지 입으면 밑단 보일정도임', <br/>, '얇은 면소재라 아쉽']",,0,2,2,1,0,0,0,0,0
별다구미,2021.11.05,2153844,0,1, 162cm, 51kg,OS,['후기대로 진짜 옷이 걸을때마다 올라가는 것 같네요. 그리고 슬림하신 분들에게 추천해요 굉장히 핏되는 스타일입니다.'],,0,3,2,2,0,0,0,0,0
I love myself,2021.11.04,2153844,0,1, 162cm, 62kg,OS,['셔츠 치마 찾다가 딱 제가 원하는 디자인이어서 바로샀는데 봄 가을에 레이어드 해서 입기도 좋고 단독으로 입고 롱부츠 신으면 넘 예쁠것 같아요 강추입니다. 디자인 넘예뻐용'],,0,2,2,2,0,0,0,0,0
Dchxjx,2021.11.04,2153844,0,1, 156cm, 47kg,OS,['길이도 딱 좋고 뒤에 포인트가 너무 예뻐여 로고도 예쁘고 맘에 듬'],,0,2,2,1,0,0,0,0,0
HhYyBb,2021.11.04,2153844,0,1, 158cm, 43kg,OS,['끈으로 허리쪽 딱 잡아줘서 핏 예뻐용 제 키 기준 무릎 바로 위까지 오는데 팔들면 좀 많이 올라오고 비침이 심해서 안에 바지나 속치마는 꼭 입어야할듯.. 그리고 구김 엄청 심해서 꼭 다리고 입어야돼요'],,0,2,2,2,0,0,0,0,0
릴썬,2021.11.03,2153844,0,1, 160cm, 46kg,OS,"['전 워낙 슬렌더 체형이라 옷이 좀 커요', <br/>, '품이 좀 작은 옷 있음 좋겠어요']",,0,2,2,2,0,0,0,0,0
망먼,2021.11.02,2153844,0,1, 163cm, 57kg,OS,['너무 예뻐요 근데 짧고 타이트해서 움직일때 조심해야합니다'],,0,3,1,1,0,0,0,0,0
멤버_122159c15422,2021.10.31,2153844,0,1, 170cm, 55kg,OS,['키가 커서 많이 짧을까 걱정했는데 생각보다 안짧고 적당히 예뻤어요! 75e인데 가슴도 엄청 타이트하지 않게 잘 맞았습니다!'],,0,2,2,2,0,0,0,0,0
아그반,2021.10.22,2153844,0,1, 165cm, 65kg,OS,"['흉통 작은 분들은 예쁘게 잘 맞을 것 같아요,, 단추 터질 것 같은데 허리 라인 너무 이쁘게 잡혀서 그냥 가지려구요ㅠㅠ']",,0,3,2,2,0,0,0,0,0
잉주잉,2021.10.20,2153844,0,1, 164cm, 54kg,OS,['생각보다 몸통은 좁고 소매는 넓어요... 뒤 아일렛포인트 예뻐서 갖춰입고갈때 좋을것같아요'],,0,3,2,2,0,0,0,0,0
osier,2021.10.20,2153844,0,1, 167cm, 45kg,OS,['뒤에 포인트 있는 거 너무 귀여워용 키 165인 저는 딱 예쁜 길이인 것 같네용 배송도 금방 오구요'],,0,2,2,2,0,0,0,0,0
